"Geography","County","State",2014,2010,2000,1990,1980,1970,1960,1950,1940,1930,1920,1910,1900,1890,1880,1870,1860,1850,1840,1830,1820,1810
"Lafayette","Lafayette Parish","Louisiana",126066,120623,110257,94440,80584,68908,40400,33541,19210,14635,7855,6392,3314,2106,815,777,498,0,0,0,0,0
"Lake Arthur","Jefferson Davis Parish","Louisiana",2746,2738,3007,3194,3615,3551,3541,2849,2131,1602,1882,1093,0,0,0,0,0,0,0,0,0,0
"Lake Charles","Calcasieu Parish","Louisiana",74889,71993,71757,70580,75226,77998,63392,41272,21207,15791,13088,11449,6680,3442,838,0,0,0,0,0,0,0
"Lake Providence","East Carroll Parish","Louisiana",3821,3991,5104,5380,6361,6183,5781,4123,3711,2867,1917,1568,1256,642,0,320,582,0,0,0,0,0
"Lecompte","Rapides Parish","Louisiana",1199,1227,1366,1592,1661,1518,1485,1443,1311,1247,1034,1058,0,0,0,0,0,0,0,0,0,0
"Leesville","Vernon Parish","Louisiana",6528,6612,6753,7638,9054,8928,46894,670,2829,3291,2518,2043,1148,0,0,0,0,0,0,0,0,0
"Leonville","St. Landry Parish","Louisiana",1098,1084,1007,825,1143,512,526,514,451,408,326,0,0,0,0,0,0,0,0,0,0,0
"Lillie","Union Parish","Louisiana",116,118,139,145,172,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lisbon","Claiborne Parish","Louisiana",175,185,162,160,138,151,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Livingston","Livingston Parish","Louisiana",1905,1769,1342,999,1260,1398,1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Livonia","Pointe Coupee Parish","Louisiana",1419,1442,1339,970,980,611,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lockport","Lafourche Parish","Louisiana",2550,2578,2624,2503,2424,2398,2221,1388,877,866,803,669,401,0,171,0,0,0,0,0,0,0
"Logansport","De Soto Parish","Louisiana",1573,1555,1630,1390,1565,1330,1371,1270,1222,1040,632,420,688,281,0,0,0,0,0,0,0,0
"Longstreet","De Soto Parish","Louisiana",158,157,163,189,281,182,283,224,263,308,146,0,0,0,0,0,0,0,0,0,0,0
"Loreauville","Iberia Parish","Louisiana",895,887,938,860,860,728,655,478,490,441,439,291,0,0,0,0,0,0,0,0,0,0
"Lucky","Bienville Parish","Louisiana",263,272,355,342,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lutcher","St. James Parish","Louisiana",3401,3559,3735,3907,4730,3911,3274,2198,2167,1481,1700,0,0,0,0,0,0,0,0,0,0,0
"Madisonville","St. Tammany Parish","Louisiana",803,748,677,659,799,801,860,861,915,837,1103,1028,779,574,441,398,0,0,0,0,0,0
"Mamou","Evangeline Parish","Louisiana",3186,3242,3566,3483,3194,3275,2928,2254,1379,800,649,0,0,0,0,0,0,0,0,0,0,0
"Mandeville","St. Tammany Parish","Louisiana",12236,11560,10489,7083,6076,2571,1740,1368,1326,1069,1130,1166,1029,1012,753,541,0,0,0,0,0,0
"Mangham","Richland Parish","Louisiana",656,672,595,598,867,544,521,554,572,714,462,470,0,0,0,0,0,0,0,0,0,0
"Mansfield","De Soto Parish","Louisiana",5006,5001,5582,5389,6485,6432,5839,4440,4065,3837,2564,1799,847,908,770,813,0,0,0,0,0,0
"Mansura","Avoyelles Parish","Louisiana",1386,1419,1573,1601,2074,1699,1579,1439,1138,1057,829,695,408,144,0,0,0,0,0,0,0,0
"Many","Sabine Parish","Louisiana",2797,2853,2889,3112,3988,3112,3164,1681,1474,1239,668,683,354,133,143,0,0,0,0,0,0,0
"Maringouin","Iberville Parish","Louisiana",1077,1098,1262,1149,1291,1365,1168,898,708,518,399,447,0,0,0,0,0,0,0,0,0,0
"Marion","Union Parish","Louisiana",757,765,806,775,989,796,685,685,481,444,371,226,0,0,0,0,0,0,0,0,0,0
"Marksville","Avoyelles Parish","Louisiana",5553,5702,5537,5526,5113,4519,4257,3635,1811,1527,1185,1076,837,540,553,437,0,0,0,0,0,0
"Martin","Red River Parish","Louisiana",568,594,625,545,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Maurice","Vermilion Parish","Louisiana",1170,964,642,432,478,476,411,335,420,330,0,0,0,0,0,0,0,0,0,0,0,0
"McNary","Rapides Parish","Louisiana",205,211,211,248,240,220,0,0,151,211,1318,0,0,0,0,0,0,0,0,0,0,0
"Melville","St. Landry Parish","Louisiana",1047,1041,1376,1562,1764,1987,1939,1901,1828,1541,958,1093,517,361,0,0,0,0,0,0,0,0
"Mer Rouge","Morehouse Parish","Louisiana",597,628,721,586,802,819,853,784,713,669,656,536,465,0,0,0,0,0,0,0,0,0
"Mermentau","Acadia Parish","Louisiana",656,661,721,760,771,716,334,636,571,394,364,323,0,0,0,0,0,0,0,0,0,0
"Merryville","Beauregard Parish","Louisiana",1109,1103,1126,1235,1286,1286,1232,1383,1216,2626,2963,0,0,0,0,0,0,0,0,0,0,0
"Minden","Webster Parish","Louisiana",12808,13082,13027,13661,15084,13996,12785,9787,6677,5623,6105,3002,1561,1298,1113,1100,1144,533,0,0,0,0
"Monroe","Ouachita Parish","Louisiana",49601,48815,53107,54909,57597,56374,52219,38572,28309,26028,12675,10209,5428,3256,2070,1949,0,435,0,0,0,0
"Montgomery","Grant Parish","Louisiana",723,730,787,645,843,923,866,695,495,383,224,174,158,144,0,160,0,0,0,0,0,0
"Montpelier","St. Helena Parish","Louisiana",252,266,214,247,219,211,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mooringsport","Caddo Parish","Louisiana",789,793,833,873,911,830,864,709,748,802,992,0,0,0,0,0,0,0,0,0,0,0
"Moreauville","Avoyelles Parish","Louisiana",906,929,922,919,853,807,815,835,815,600,867,728,0,0,0,0,0,0,0,0,0,0
"Morgan City","St. Mary Parish","Louisiana",11943,12404,12703,14531,16114,16586,13540,9759,6969,5985,5429,5477,2332,2291,2015,0,0,0,0,0,0,0
"Morganza","Pointe Coupee Parish","Louisiana",598,610,659,759,846,836,937,817,744,608,332,296,0,0,0,0,0,0,0,0,0,0
"Morse","Acadia Parish","Louisiana",806,812,759,782,835,759,682,679,742,549,482,237,0,0,0,0,0,0,0,0,0,0
"Mound","Madison Parish","Louisiana",18,19,12,16,40,78,107,105,145,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mount Lebanon","Bienville Parish","Louisiana",80,83,73,102,105,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Napoleonville","Assumption Parish","Louisiana",647,660,686,802,829,1008,1148,1260,1301,1180,1171,1201,945,723,497,0,0,0,0,0,0,0
"Natchez","Natchitoches Parish","Louisiana",587,597,583,434,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Natchitoches","Natchitoches Parish","Louisiana",18384,18323,17865,16609,16664,15974,13924,9914,6812,4547,3388,2532,2388,1820,2785,1401,0,1261,0,1405,986,0
"New Iberia","Iberia Parish","Louisiana",30745,30617,32623,31828,32766,30147,29062,16467,13747,8003,6278,7499,6815,3447,2709,1472,0,306,0,0,0,0
"New Llano","Vernon Parish","Louisiana",2547,2504,2415,2660,2213,1800,264,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"New Orleans","Orleans Parish","Louisiana",384320,343829,484674,496938,557927,593471,627525,570445,494537,458762,387219,339075,287104,242039,216090,191418,168675,116375,102193,46082,27176,17242
"New Roads","Pointe Coupee Parish","Louisiana",4734,4831,4966,5303,3924,3945,3965,2818,2255,1473,1294,1352,770,0,0,0,0,0,0,0,0,0
"Newellton","Tensas Parish","Louisiana",1095,1187,1482,1576,1726,1403,1453,1280,789,627,541,424,0,0,0,0,0,0,0,0,0,0
"Noble","Sabine Parish","Louisiana",251,252,259,225,194,209,206,238,238,268,316,453,0,0,0,0,0,0,0,0,0,0
"North Hodge","Jackson Parish","Louisiana",381,388,436,477,573,640,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Norwood","East Feliciana Parish","Louisiana",315,322,337,317,421,348,427,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oak Grove","West Carroll Parish","Louisiana",1700,1727,2174,2126,2214,1980,1797,1796,1654,1241,700,398,0,0,0,0,0,0,0,0,0,0
"Oak Ridge","Morehouse Parish","Louisiana",136,144,142,174,257,276,287,287,373,260,318,332,348,296,0,0,0,0,0,0,0,0
"Oakdale","Allen Parish","Louisiana",7723,7780,8137,6832,7155,7301,6618,5598,3933,3188,4016,0,0,0,0,0,0,0,0,0,0,0
"Oberlin","Allen Parish","Louisiana",1754,1770,1853,1808,1764,1857,1794,1544,962,790,623,232,213,0,0,0,0,0,0,0,0,0
"Oil City","Caddo Parish","Louisiana",1001,1008,1219,1282,1323,907,1430,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olla","La Salle Parish","Louisiana",1375,1385,1417,1410,1603,1387,1246,1115,691,740,266,260,0,0,0,0,0,0,0,0,0,0
"Opelousas","St. Landry Parish","Louisiana",16617,16634,22860,18151,18903,20387,17417,11659,8980,6299,4437,4623,2951,1572,1676,1546,786,0,0,0,0,0
"Palmetto","St. Landry Parish","Louisiana",163,164,188,229,327,312,430,457,444,408,168,0,0,0,0,0,0,0,0,0,0,0
"Parks","St. Martin Parish","Louisiana",671,653,533,400,545,491,413,460,460,409,766,466,0,0,0,0,0,0,0,0,0,0
"Patterson","St. Mary Parish","Louisiana",6107,6112,5130,4736,4693,4409,2923,1938,1800,2206,2538,2998,0,0,0,0,0,0,0,0,0,0
"Pearl River","St. Tammany Parish","Louisiana",2472,2506,1839,1507,1693,1361,964,637,612,264,364,277,0,0,0,0,0,0,0,0,0,0
"Pine Prairie","Evangeline Parish","Louisiana",1593,1610,1087,713,734,515,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pineville","Rapides Parish","Louisiana",14425,14555,13829,12251,12034,8951,8636,6423,4297,3612,2188,1212,617,540,763,414,393,0,0,0,0,0
"Pioneer","West Carroll Parish","Louisiana",154,156,171,116,221,188,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plain Dealing","Bossier Parish","Louisiana",988,1015,1071,1074,1213,1300,1357,1321,1085,1412,655,474,258,0,0,0,0,0,0,0,0,0
"Plaquemine","Iberville Parish","Louisiana",6963,7119,7064,7186,7521,7739,7689,5747,5049,5124,4632,4955,3590,3222,2061,1460,1663,0,0,0,0,0
"Plaucheville","Avoyelles Parish","Louisiana",240,248,281,187,196,224,228,277,367,356,335,380,0,0,0,0,0,0,0,0,0,0
"Pleasant Hill","Sabine Parish","Louisiana",718,723,786,824,776,826,907,856,737,807,554,442,300,0,0,0,0,0,0,0,0,0
"Pollock","Grant Parish","Louisiana",479,469,376,330,399,341,366,421,317,376,353,675,637,0,0,0,0,0,0,0,0,0
"Ponchatoula","Tangipahoa Parish","Louisiana",6907,6559,5180,5425,5469,4545,4727,4090,4001,2898,955,1055,711,459,293,320,0,0,0,0,0,0
"Port Allen","West Baton Rouge Parish","Louisiana",5144,5180,5278,6277,6114,5728,5026,3097,1898,1524,920,0,0,0,0,0,0,0,0,0,0,0
"Port Barre","St. Landry Parish","Louisiana",2111,2055,2287,2144,2625,2133,1876,1066,850,674,588,0,0,0,0,0,0,0,0,0,0,0
"Port Vincent","Livingston Parish","Louisiana",737,741,463,446,450,387,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Powhatan","Natchitoches Parish","Louisiana",132,135,141,147,279,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provencal","Natchitoches Parish","Louisiana",607,611,708,538,695,530,570,0,0,0,0,262,246,482,0,0,0,0,0,0,0,0
"Quitman","Jackson Parish","Louisiana",176,181,168,162,231,169,185,204,212,207,177,215,0,0,0,0,0,0,0,0,0,0
"Rayne","Acadia Parish","Louisiana",8039,7953,8552,8502,9066,9510,8634,6485,4974,3710,2720,2247,1007,569,0,0,0,0,0,0,0,0
"Rayville","Richland Parish","Louisiana",3720,3695,4234,4411,4610,3962,4052,3138,2412,2976,1499,1079,0,366,316,106,0,0,0,0,0,0
"Reeves","Allen Parish","Louisiana",230,232,209,188,199,214,151,106,120,139,243,0,0,0,0,0,0,0,0,0,0,0
"Richmond","Madison Parish","Louisiana",555,577,499,447,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Richwood","Ouachita Parish","Louisiana",3375,3392,2115,1253,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ridgecrest","Concordia Parish","Louisiana",678,694,801,804,895,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ringgold","Bienville Parish","Louisiana",1443,1495,1660,1856,1655,1731,953,1007,1006,618,335,0,0,0,133,0,0,0,0,0,0,0
"Robeline","Natchitoches Parish","Louisiana",170,174,183,149,238,274,308,350,355,328,495,438,464,676,0,0,0,0,0,0,0,0
"Rodessa","Caddo Parish","Louisiana",265,270,307,294,337,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rosedale","Iberville Parish","Louisiana",781,793,753,807,658,621,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roseland","Tangipahoa Parish","Louisiana",1186,1123,1162,1093,1346,1273,1254,1038,873,1139,603,586,0,281,0,0,0,0,0,0,0,0
"Rosepine","Vernon Parish","Louisiana",1673,1692,1390,1135,953,587,414,334,407,214,0,325,0,0,0,0,0,0,0,0,0,0
"Ruston","Lincoln Parish","Louisiana",22301,21859,20546,20027,20585,17365,13991,10372,7107,4400,3389,3377,1324,767,0,0,0,0,0,0,0,0
"Saline","Bienville Parish","Louisiana",268,277,296,272,293,307,3293,357,381,346,390,346,0,0,0,0,0,0,0,0,0,0
"Sarepta","Webster Parish","Louisiana",872,891,925,886,831,882,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scott","Lafayette Parish","Louisiana",8910,8614,7870,4912,2239,1334,902,688,407,344,324,239,0,0,0,0,0,0,0,0,0,0
"Shongaloo","Webster Parish","Louisiana",177,182,162,161,163,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shreveport","Caddo Parish","Louisiana",198242,199311,200145,198525,206989,182064,164372,127206,98167,76655,43874,28015,16013,11979,8009,4607,2190,1728,0,0,0,0
"Sibley","Webster Parish","Louisiana",1193,1218,1098,997,1211,869,595,623,405,422,900,0,0,0,0,0,0,0,0,0,0,0
"Sicily Island","Catahoula Parish","Louisiana",509,526,453,421,691,630,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sikes","Winn Parish","Louisiana",114,119,120,120,226,237,233,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Simmesport","Avoyelles Parish","Louisiana",2118,2161,2239,2092,2293,2027,2125,1510,1215,638,0,0,0,0,0,0,0,0,0,0,0,0
"Simpson","Vernon Parish","Louisiana",635,638,583,536,534,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Simsboro","Lincoln Parish","Louisiana",857,841,684,634,553,412,363,0,0,0,290,282,0,248,0,0,0,0,0,0,0,0
"Slaughter","East Feliciana Parish","Louisiana",970,997,1011,827,729,580,403,290,306,327,215,287,259,0,0,0,0,0,0,0,0,0
"Slidell","St. Tammany Parish","Louisiana",27622,27068,25695,24124,26718,16101,6356,3383,2822,2807,2958,2188,1129,364,0,0,0,0,0,0,0,0
"Sorrento","Ascension Parish","Louisiana",1551,1401,1227,1119,1197,1182,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"South Mansfield","De Soto Parish","Louisiana",349,346,352,407,1463,439,616,276,433,462,441,0,0,0,0,0,0,0,0,0,0,0
"Spearsville","Union Parish","Louisiana",134,137,155,132,181,197,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0
"Springfield","Livingston Parish","Louisiana",491,487,395,439,424,423,268,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0
"Springhill","Webster Parish","Louisiana",5148,5269,5439,5668,6516,6496,6437,3383,2822,1546,748,0,0,0,0,0,0,0,0,0,0,0
"St. Francisville","West Feliciana Parish","Louisiana",1716,1765,1712,1700,1471,1603,1661,936,821,830,673,966,1059,950,721,0,0,0,0,0,0,0
"St. Gabriel","Iberville Parish","Louisiana",6993,6677,5514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"St. Joseph","Tensas Parish","Louisiana",1076,1176,1340,1517,1687,1864,1653,1218,1096,864,734,740,717,473,486,0,0,0,0,0,0,0
"St. Martinville","St. Martin Parish","Louisiana",6092,6114,6989,7137,7965,7153,6468,4614,3501,2455,2465,2318,1926,1814,1606,1190,0,652,0,0,0,0
"Stanley","De Soto Parish","Louisiana",108,107,145,131,151,145,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sterlington","Ouachita Parish","Louisiana",2187,1594,1276,1140,1400,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stonewall","De Soto Parish","Louisiana",2019,1814,1668,1266,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sulphur","Calcasieu Parish","Louisiana",20206,20410,20512,20125,19709,14959,11429,5996,3504,1888,1714,0,0,0,0,0,0,0,0,0,0,0
"Sun","St. Tammany Parish","Louisiana",479,470,471,429,404,288,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sunset","St. Landry Parish","Louisiana",2928,2897,2352,2201,2300,1675,1307,1080,630,520,433,377,0,0,0,0,0,0,0,0,0,0
"Tallulah","Madison Parish","Louisiana",7181,7335,9189,8526,11341,9643,9413,7758,5712,3332,1316,847,0,0,0,0,0,0,0,0,0,0
"Tangipahoa","Tangipahoa Parish","Louisiana",796,748,747,569,493,469,465,352,319,304,252,394,297,0,259,236,0,0,0,0,0,0
"Thibodaux","Lafourche Parish","Louisiana",14603,14566,14431,14035,15810,15028,13403,7730,5851,4442,3526,3824,3253,2078,1515,1922,1380,1242,0,0,0,0
"Tickfaw","Tangipahoa Parish","Louisiana",732,694,617,565,571,370,317,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0
"Tullos","La Salle/Winn Parish","Louisiana",384,385,419,427,776,600,594,732,589,707,0,0,0,0,0,0,0,0,0,0,0,0
"Turkey Creek","Evangeline Parish","Louisiana",443,441,356,283,366,280,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Urania","La Salle Parish","Louisiana",1309,1313,700,782,849,874,1063,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Varnado","Washington Parish","Louisiana",328,1461,342,236,249,320,331,306,315,204,275,0,0,0,0,0,0,0,0,0,0,0
"Vidalia","Concordia Parish","Louisiana",4193,4299,4543,4953,5936,5538,4313,1641,1318,1141,1246,1345,1022,821,449,0,0,0,0,0,0,0
"Vienna","Lincoln Parish","Louisiana",389,386,424,404,519,59,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0
"Ville Platte","Evangeline Parish","Louisiana",7287,7430,8145,9037,9201,9692,7512,6633,3721,1722,1364,603,163,0,149,135,0,0,0,0,0,0
"Vinton","Calcasieu Parish","Louisiana",3365,3212,3338,3154,3631,3454,2987,2597,1787,1989,1441,0,0,0,0,0,0,0,0,0,0,0
"Vivian","Caddo Parish","Louisiana",3641,3671,4031,4156,4225,4046,2624,2426,2460,1646,1864,826,0,0,0,0,0,0,0,0,0,0
"Walker","Livingston Parish","Louisiana",6238,6138,4801,3727,2957,1363,912,500,424,524,371,592,0,0,0,0,0,0,0,0,0,0
"Washington","St. Landry Parish","Louisiana",957,964,1082,1253,1266,1473,1291,1291,1264,1004,1041,1528,1197,1064,1194,907,536,0,0,0,0,0
"Waterproof","Tensas Parish","Louisiana",622,688,834,1080,1339,1438,1412,1180,592,420,340,445,298,0,316,0,0,0,0,0,0,0
"Welsh","Jefferson Davis Parish","Louisiana",3236,3226,3380,3299,3515,3203,3332,2416,1822,1514,1456,1250,320,200,0,0,0,0,0,0,0,0
"West Monroe","Ouachita Parish","Louisiana",12985,13065,13250,14096,14993,14868,15215,10302,8560,6566,2240,1127,775,447,0,0,0,0,0,0,0,0
"Westlake","Calcasieu Parish","Louisiana",4612,4568,4668,5007,5246,4082,3311,1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Westwego","Jefferson Parish","Louisiana",8545,8534,10763,11218,12663,11402,9815,8328,4997,3987,0,0,0,0,0,0,0,0,0,0,0,0
"White Castle","Iberville Parish","Louisiana",1856,1883,1946,2102,2160,2206,2253,1839,1692,1499,1566,2289,1850,603,0,0,0,0,0,0,0,0
"Wilson","East Feliciana Parish","Louisiana",577,595,668,707,656,606,0,0,0,354,470,762,470,281,0,0,0,0,0,0,0,0
"Winnfield","Winn Parish","Louisiana",4629,4840,5749,6138,7311,7142,7022,5629,4512,3721,2975,2925,0,0,133,0,0,0,0,0,0,0
"Winnsboro","Franklin Parish","Louisiana",4785,4910,5344,5755,5921,5349,4437,3655,2834,1965,1176,821,0,0,0,0,0,0,0,0,0,0
"Wisner","Franklin Parish","Louisiana",936,964,1140,1153,1424,1339,1254,738,617,692,0,0,0,0,0,0,0,0,0,0,0,0
"Woodworth","Rapides Parish","Louisiana",1089,1096,1080,754,412,409,320,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Youngsville","Lafayette Parish","Louisiana",11006,8105,3992,1195,1053,1002,946,769,647,536,361,328,200,0,0,0,0,0,0,0,0,0
"Zachary","East Baton Rouge Parish","Louisiana",16219,14960,11275,9036,7297,4964,3268,1542,730,626,524,419,465,0,0,0,0,0,0,0,0,0
"Zwolle","Sabine Parish","Louisiana",1975,1759,1783,1779,2602,2169,1326,1555,1500,1264,909,973,276,0,0,0,0,0,0,0,0,0
